Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676963423.2965882,3252,1676963423,296419936,map,-4.84404993057251,9.70384693145752,24.839536666870117,-0.3539316164118104,0.12720660665121622,-0.682751371300845,-0.6264196848222459
1676963423.328992,3253,1676963423,328768170,map,-4.813884258270264,9.64474868774414,24.819059371948242,-0.3539410467691647,0.12928799715479034,-0.6847602797616925,-0.6237897846954389
1676963423.3651655,3254,1676963423,364593320,map,-4.780050277709961,9.57856273651123,24.797269821166992,-0.3533942335565844,0.1312706270555913,-0.6866879712454594,-0.6215626819998504
1676963423.3974335,3255,1676963423,397014439,map,-4.7434258460998535,9.50698471069336,24.77476692199707,-0.35296773905979056,0.13225552514830602,-0.6876384854123234,-0.620544648581672
1676963423.4359648,3256,1676963423,425203968,map,-4.703921318054199,9.429777145385742,24.751522064208984,-0.3522216028638901,0.13406030588510312,-0.6896915110868497,-0.61829875892836
1676963423.4658384,3257,1676963423,465203968,map,-4.649456024169922,9.323309898376465,24.721141815185547,-0.3515953533785788,0.13541076466837704,-0.6912288358255309,-0.616641990020999
1676963423.4967875,3258,1676963423,497203968,map,-4.602418899536133,9.231466293334961,24.69611930847168,-0.35132586642920016,0.13614740728665048,-0.6919896443930692,-0.6157795232548523
1676963423.528796,3259,1676963423,533364224,map,-4.552349090576172,9.133672714233398,24.67028045654297,-0.3502754615971874,0.13723005445777403,-0.6935817099854318,-0.6143447497011324
1676963423.5646825,3260,1676963423,565364224,map,-4.498838424682617,9.029070854187012,24.643394470214844,-0.3467453574697483,0.13693027446102818,-0.6959078946535132,-0.6137835064612931
1676963423.5974004,3261,1676963423,597364224,map,-4.442368984222412,8.918612480163574,24.615331649780273,-0.34387615807380856,0.13620257751135123,-0.6973703139056784,-0.6138996552732551
1676963423.6292589,3262,1676963423,633511936,map,-4.3826727867126465,8.80179500579834,24.5860538482666,-0.3356232045427842,0.13346460232825014,-0.7007806287871153,-0.6151836563789614
1676963423.6647189,3263,1676963423,673511936,map,-4.30349588394165,8.646856307983398,24.547752380371094,-0.32453582276584164,0.12932913247893696,-0.7047050456583321,-0.617528330342649
1676963423.7008784,3264,1676963423,705511936,map,-4.237565994262695,8.517847061157227,24.515872955322266,-0.31803933914650884,0.12691796395918936,-0.7067573232262974,-0.6190613165901114
1676963423.7369409,3265,1676963423,741670912,map,-4.168635368347168,8.382991790771484,24.483016967773438,-0.30345679297954264,0.1213626616139533,-0.7109516564179121,-0.6226820206367808
1676963423.7735283,3266,1676963423,773670912,map,-4.096837520599365,8.242569923400879,24.449312210083008,-0.28690884443610437,0.11489215099001532,-0.7149421806210183,-0.6271688292494588
1676963423.8088305,3267,1676963423,805670912,map,-4.02271842956543,8.097549438476562,24.414897918701172,-0.2780940734144299,0.11144421214374822,-0.7168252385922123,-0.629607509124572
1676963423.8406963,3268,1676963423,841829120,map,-3.946018934249878,7.9474005699157715,24.37982940673828,-0.2592986705159285,0.10429511091700452,-0.7202790990706952,-0.6348895102306391
1676963423.8768687,3269,1676963423,881829120,map,-3.847008466720581,7.753319263458252,24.335172653198242,-0.2396875575113472,0.09665445099607828,-0.723295235551434,-0.640352898201807
1676963423.9087625,3270,1676963423,913829120,map,-3.765484094619751,7.593324661254883,24.298675537109375,-0.22951235470836986,0.09267497190145998,-0.7245330200035702,-0.643263037992719
1676963423.9412086,3271,1676963423,949976064,map,-3.681849241256714,7.4290313720703125,24.261699676513672,-0.20857392154034715,0.08457888367223713,-0.7266020430412844,-0.6491477153248897
1676963423.976923,3272,1676963423,981976064,map,-3.5963947772979736,7.261023998260498,24.224199295043945,-0.18730691154133358,0.07615377607011399,-0.7280423009536668,-0.6550352770820052
1676963424.0095994,3273,1676963424,13976064,map,-3.509129285812378,7.0892791748046875,24.186132431030273,-0.17646186360661648,0.07191434048223656,-0.7285110503002709,-0.6579978712600671
1676963424.0411487,3274,1676963424,50109696,map,-3.4200172424316406,6.91383171081543,24.14790153503418,-0.15459001472133516,0.06347632540775695,-0.7289727295130373,-0.6638309081660997
1676963424.0766857,3275,1676963424,90109696,map,-3.306553840637207,6.690347671508789,24.099416732788086,-0.1325234974453161,0.05505564585890549,-0.7288516574223336,-0.6694638608113611
1676963424.1126773,3276,1676963424,122109696,map,-3.214176654815674,6.508299827575684,24.060407638549805,-0.12146626383594895,0.05089729817338499,-0.7284837259715456,-0.6722849074328772
1676963424.145134,3277,1676963424,158243072,map,-3.120616912841797,6.323767185211182,24.02123260498047,-0.09945694510171524,0.042683259354426364,-0.7274830649574879,-0.6775359095318646
1676963424.1812131,3278,1676963424,190243072,map,-3.02585506439209,6.136676788330078,23.981515884399414,-0.07748218941743851,0.03449859425470181,-0.7260326430691691,-0.6824097513373291
1676963424.216828,3279,1676963424,222243072,map,-2.930217742919922,5.947685241699219,23.94182014465332,-0.0665456841385418,0.030588966976045243,-0.7251500683050158,-0.6846848579762824
1676963424.2488458,3280,1676963424,258375680,map,-2.8337812423706055,5.756856918334961,23.90183448791504,-0.04494686583063659,0.02290395474105086,-0.7231274397278891,-0.6888701256442001
1676963424.2887778,3281,1676963424,298375680,map,-2.712151288986206,5.51590633392334,23.851459503173828,-0.023721598333805965,0.01552973797678736,-0.7207356851002368,-0.6926299669745162
1676963424.3207498,3282,1676963424,334507776,map,-2.6144163608551025,5.322021007537842,23.81111717224121,-0.0135812247974029,0.012033224722975338,-0.7194095937808472,-0.6943491198031182
1676963424.3537307,3283,1676963424,366507776,map,-2.516228675842285,5.127022743225098,23.77053451538086,0.006603530605331945,0.004900704576807819,-0.7166596396731459,-0.6973747143000807
1676963424.388607,3284,1676963424,398507776,map,-2.417605400085449,4.93094539642334,23.72975730895996,0.026125935771372438,-0.001734616770738526,-0.713832705005184,-0.6998266263099927
1676963424.4212482,3285,1676963424,434628096,map,-2.3192386627197266,4.735051155090332,23.689367294311523,0.037373529573306086,-0.005505570381082127,-0.7121924089301457,-0.700967229349086
1676963424.4539459,3286,1676963424,466628096,map,-2.2204833030700684,4.538041114807129,23.648561477661133,0.05367271424594291,-0.011085470680780344,-0.7097064409495479,-0.7023626054776159
1676963424.4885724,3287,1676963424,506628096,map,-2.0972743034362793,4.291940212249756,23.597627639770508,0.0708919027183888,-0.017019158212324095,-0.7069136750280188,-0.7035324648503845
1676963424.5247855,3288,1676963424,542747136,map,-1.9993398189544678,4.09606409072876,23.557111740112305,0.08076486256816046,-0.020415685805941993,-0.7053691989075714,-0.7039280178804249
1676963424.5571103,3289,1676963424,574747136,map,-1.9012986421585083,3.8996529579162598,23.51618003845215,0.09509211210280595,-0.025285862152675108,-0.7030602603677011,-0.70429010919388
1676963424.5929031,3290,1676963424,606747136,map,-1.803857445716858,3.704218864440918,23.47540855407715,0.1101177217463868,-0.030377238331283557,-0.7007031786846205,-0.7042488666092966
1676963424.6254694,3291,1676963424,642853376,map,-1.7071861028671265,3.510105609893799,23.43484878540039,0.11859061070383115,-0.03328173307867314,-0.6993922060654091,-0.7040449129056325
1676963424.6568909,3292,1676963424,674853376,map,-1.6110183000564575,3.3167617321014404,23.394271850585938,0.13075902753494179,-0.03741372581298418,-0.69767646400345,-0.7033846685296385
1676963424.6926427,3293,1676963424,714853376,map,-1.492031455039978,3.0772225856781006,23.343761444091797,0.14463438119403152,-0.042370195197865314,-0.6957607767982467,-0.7022838214932201
1676963424.724795,3294,1676963424,750948096,map,-1.3980371952056885,2.8877546787261963,23.303525924682617,0.1493639740933785,-0.04407884950992122,-0.6951963073488628,-0.7017475838468934
1676963424.7576313,3295,1676963424,782948096,map,-1.3048382997512817,2.699707508087158,23.26333236694336,0.1606856291277689,-0.04833802035961387,-0.6938656216937134,-0.700281488928557
1676963424.7980957,3296,1676963424,814948096,map,-1.2129631042480469,2.514145851135254,23.223386764526367,0.17213047413200058,-0.05273248786138255,-0.6926587315400802,-0.6984371158373954
1676963424.8327277,3297,1676963424,851053568,map,-1.122100591659546,2.3304269313812256,23.18342399597168,0.17696661426438312,-0.05464378422107883,-0.6922030946378107,-0.6975326739382184
1676963424.8686967,3298,1676963424,883053568,map,-1.0327379703521729,2.149582624435425,23.143699645996094,0.18507369755271125,-0.05792534838284916,-0.6916018232517789,-0.6957581274736911
1676963424.904674,3299,1676963424,923053568,map,-0.9230293035507202,1.9272774457931519,23.09428596496582,0.19342700273004004,-0.06146778046347767,-0.6911430673180833,-0.693634630292821
1676963424.936898,3300,1676963424,959158784,map,-0.836757242679596,1.7522474527359009,23.054855346679688,0.1972870218509103,-0.06325636627373447,-0.6909675437216914,-0.6925607527119562
1676963424.9697354,3301,1676963424,991158784,map,-0.7522461414337158,1.580639123916626,23.015674591064453,0.2044717582380699,-0.06655342467068863,-0.690859291928515,-0.690272028936621
1676963425.009227,3302,1676963425,23158784,map,-0.6695656180381775,1.412646770477295,22.976736068725586,0.21151243142866327,-0.07013013267586864,-0.6909708538133428,-0.6876799564295332
1676963425.0415328,3303,1676963425,59263488,map,-0.5878820419311523,1.2465629577636719,22.937711715698242,0.21383671948856176,-0.0713239895751443,-0.6910926705532487,-0.6867152027194092
1676963425.0727522,3304,1676963425,91263488,map,-0.5082157850265503,1.084372878074646,22.89897918701172,0.21934164054475908,-0.07425804770258625,-0.6914762826073162,-0.6842775218563147
1676963425.1126447,3305,1676963425,131263488,map,-0.41172170639038086,0.8877102732658386,22.85099220275879,0.2242082265068347,-0.0768361335475052,-0.6919262953748514,-0.681956779070775
1676963425.144936,3306,1676963425,167367936,map,-0.33615022897720337,0.7335277199745178,22.812644958496094,0.22690563007988795,-0.07836940955455118,-0.6922902238628477,-0.6805192017638123
1676963425.1779375,3307,1676963425,199367936,map,-0.2627614140510559,0.5836817026138306,22.77457046508789,0.23071966698903276,-0.08071642003415308,-0.6930684660791459,-0.6781663532871471
1676963425.213294,3308,1676963425,231367936,map,-0.19159194827079773,0.43830421566963196,22.73673439025879,0.23402098748604258,-0.0828054496540198,-0.6938543487288256,-0.6759760533513873
1676963425.2447414,3309,1676963425,267458816,map,-0.12221597880125046,0.2965887486934662,22.6990966796875,0.23560797965151573,-0.08381506160503009,-0.6942713522821704,-0.6748712975240417
1676963425.2769186,3310,1676963425,299458816,map,-0.05559416115283966,0.1604677140712738,22.661779403686523,0.23780253971169768,-0.0853664291467994,-0.6950941628151354,-0.6730576988762826
1676963425.3133936,3311,1676963425,339458816,map,0.02530505694448948,-0.00506434915587306,22.61524772644043,0.23988904052065374,-0.0869077815436913,-0.6960506486635977,-0.6711288009389771
1676963425.34569,3312,1676963425,375537408,map,0.08763834834098816,-0.13271977007389069,22.57809829711914,0.24093953491471956,-0.08765541922106998,-0.6965988474538228,-0.670085713853537
1676963425.3771632,3313,1676963425,407537408,map,0.14713819324970245,-0.25461772084236145,22.541215896606445,0.24204924563094324,-0.0887418543402035,-0.6974655038801293,-0.6686396225539029
1676963425.4128118,3314,1676963425,439537408,map,0.20502516627311707,-0.37334319949150085,22.50440216064453,0.24299460471139864,-0.08977805041591201,-0.6983975814349477,-0.6671838282594881
1676963425.4446933,3315,1676963425,475604224,map,0.2604480981826782,-0.4869862496852875,22.467782974243164,0.243264892450899,-0.09008192919367555,-0.6989092349562468,-0.6665083077911786
1676963425.4766052,3316,1676963425,507604224,map,0.3134170472621918,-0.5955367684364319,22.431324005126953,0.2434655061814548,-0.09078660869570951,-0.6999164287318237,-0.6652813603474659
1676963425.513269,3317,1676963425,547604224,map,0.37654685974121094,-0.7250280976295471,22.385883331298828,0.24331939359437965,-0.09105317697582879,-0.7009082033462908,-0.6642534237369765
1676963425.5467744,3318,1676963425,583657984,map,0.4243505001068115,-0.8232646584510803,22.349634170532227,0.24313591255774353,-0.09112248219984888,-0.701333816710533,-0.663861780732634
1676963425.5769932,3319,1676963425,615657984,map,0.4695550203323364,-0.9163427352905273,22.31349754333496,0.24246588830189766,-0.09108197381007387,-0.7022430651614376,-0.6631507910571246
1676963425.612807,3320,1676963425,647657984,map,0.5124576091766357,-1.0050503015518188,22.277376174926758,0.24130872550260682,-0.09078614508037587,-0.703184218776665,-0.6626161016489361
1676963425.646018,3321,1676963425,683699200,map,0.5527284145355225,-1.0885951519012451,22.241317749023438,0.24044546848305062,-0.09061870091959817,-0.7036984498411685,-0.6624068451802576
1676963425.6814842,3322,1676963425,715699200,map,0.5906767249107361,-1.1676617860794067,22.20530128479004,0.2387001674862145,-0.09023746160139287,-0.7044633361163002,-0.662277027618488
1676963425.7244935,3323,1676963425,759764480,map,0.634521484375,-1.2593693733215332,22.1603946685791,0.236442202760804,-0.08960939980159566,-0.7053033056849651,-0.6622783091461005
1676963425.7566683,3324,1676963425,791764480,map,0.6667966842651367,-1.3272064924240112,22.124446868896484,0.23482032354147594,-0.08913493692284034,-0.7058204593699949,-0.6623683229607187
1676963425.7886376,3325,1676963425,823764480,map,0.6967724561691284,-1.3905408382415771,22.088491439819336,0.23206338227654497,-0.08832962655163056,-0.7063920338560755,-0.6628383656887364
1676963425.8248074,3326,1676963425,859816704,map,0.7242251038551331,-1.4488316774368286,22.052570343017578,0.2285376930314874,-0.08711114008775636,-0.707021281035987,-0.6635534343889283
1676963425.8608165,3327,1676963425,891816704,map,0.7492196559906006,-1.5021071434020996,22.016693115234375,0.2270109655910288,-0.08657052246190713,-0.7072652836299957,-0.6638881923186711
1676963425.8925438,3328,1676963425,923816704,map,0.7721077799797058,-1.551371693611145,21.98077392578125,0.22323344365776257,-0.08524102646741129,-0.7079021409502416,-0.6646619057243879
